id,motu,analysis,voucher,sequence,la_motu,blasting_family,blasting_subfamily,blasting_genus,percentage,bin,notes_on_host,notes,updated,error message
1918,MOTU0248,All_inga_trimmed_21bp,Nh_879,Nh_879_coi,,Erebidae,Erebinae,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0248""}"
1919,MOTU0043,All_inga_trimmed_21bp,Nh_886,Nh_886_coi,,Tortricidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0043""}"
1920,MOTU0002,All_inga_trimmed_21bp,Nh_888,Nh_888_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0002""}"
1921,MOTU0236,All_inga_trimmed_21bp,Nh_891,Nh_891_coi,,Riodinidae,Riodininae,Mesene margaretta,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0236""}"
1922,MOTU0361,All_inga_trimmed_21bp,Nh_893,Nh_893_coi,,Erebidae,Arctiinae,Melese,96,http://bins.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAV1111,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0361""}"
1923,MOTU0139,All_inga_trimmed_21bp,Nh_895,Nh_895_coi,,Gracillaridae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0139""}"
1924,MOTU0228,All_inga_trimmed_21bp,Nh_896,Nh_896_coi,,Erebidae,Calpinae,Pseudbarydia japeta,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0228""}"
1925,MOTU0247,All_inga_trimmed_21bp,Nh_899,Nh_899_coi,,Erebidae,Arctiinae,Melese drucei,100,http://bins.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAD0709,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0247""}"
1926,MOTU0060,All_inga_trimmed_21bp,Nh_901,Nh_901_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0060""}"
1927,MOTU0026,All_inga_trimmed_21bp,Nh_903,Nh_903_coi,,Psychidae,,,89,http://bins.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAB7110,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0026""}"
1928,MOTU0052,All_inga_trimmed_21bp,Nh_904,Nh_904_coi,,Hesperiidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0052""}"
1929,MOTU0052,All_inga_trimmed_21bp,Nh_905,Nh_905_coi,,Hesperiidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0052""}"
1930,MOTU0080,All_inga_trimmed_21bp,Nh_906,Nh_906_coi,,Erebidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0080""}"
1931,MOTU0054,All_inga_trimmed_21bp,Nh_907,Nh_907_coi,,Bombycidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0054""}"
1932,MOTU0089,All_inga_trimmed_21bp,Nh_909,Nh_909_coi,,Gracillaridae,,Eucomosphora,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0089""}"
1933,MOTU0089,All_inga_trimmed_21bp,Nh_910,Nh_910_coi,,Gracillaridae,,Eucomosphora,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0089""}"
1934,MOTU0024,All_inga_trimmed_21bp,Nh_911,Nh_911_coi,,Riodinidae,Riodininae,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0024""}"
1935,MOTU0134,All_inga_trimmed_21bp,Nh_913,Nh_913_coi,,Tortricidae,Tortricinae,Anacrusis,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0134""}"
1936,MOTU0075,All_inga_trimmed_21bp,Nh_914,Nh_914_coi,,Gracillaridae,,Eucosmophora,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0075""}"
1937,MOTU0113,All_inga_trimmed_21bp,Nh_916,Nh_916_coi,,Gracillaridae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0113""}"
1938,MOTU0134,All_inga_trimmed_21bp,Nh_917,Nh_917_coi,,Tortricidae,Tortricinae,Anacrusis,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0134""}"
1939,MOTU0125,All_inga_trimmed_21bp,Nh_918,Nh_918_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0125""}"
1940,MOTU0073,All_inga_trimmed_21bp,Nh_919,Nh_919_coi,,Erebidae,Erebinae,Coenipeta,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0073""}"
1941,MOTU0120,All_inga_trimmed_21bp,Nh_920,Nh_920_coi,,Geometridae,Sterrhinae,Acratodes,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0120""}"
1942,MOTU0273,All_inga_trimmed_21bp,Nh_925,Nh_925_coi,,Erebidae?,,,91,http://bins.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC0879,,"Contamination?? (Barcode says Erebidae, but it is a pic of a microlep)",2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0273""}"
1943,MOTU0337,All_inga_trimmed_21bp,Nh_926,Nh_926_coi,,Noctuidae,,,96,http://bins.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAI2799,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0337""}"
1944,MOTU0080,All_inga_trimmed_21bp,Nh_927,Nh_927_coi,,Erebidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0080""}"
1945,MOTU0010,All_inga_trimmed_21bp,Nh_928,Nh_928_coi,,Notodontidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0010""}"
1946,MOTU0248,All_inga_trimmed_21bp,Nh_929,Nh_929_coi,,Erebidae,Erebinae,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0248""}"
1947,MOTU0030,All_inga_trimmed_21bp,Nh_932,Nh_932_coi,,Crambidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0030""}"
1948,MOTU0134,All_inga_trimmed_21bp,Nh_934,Nh_934_coi,,Tortricidae,Tortricinae,Anacrusis,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0134""}"
1949,MOTU0060,All_inga_trimmed_21bp,Nh_935,Nh_935_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0060""}"
1950,MOTU0054,All_inga_trimmed_21bp,Nh_939,Nh_939_coi,,Bombycidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0054""}"
1951,MOTU0139,All_inga_trimmed_21bp,Nh_941,Nh_941_coi,,Gracillaridae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0139""}"
1952,MOTU0193,All_inga_trimmed_21bp,Nh_942,Nh_942_coi,,Gracillaridae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0193""}"
1953,MOTU0193,All_inga_trimmed_21bp,Nh_944,Nh_944_coi,,Gracillaridae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0193""}"
1954,MOTU0073,All_inga_trimmed_21bp,Nh_949,Nh_949_coi,,Erebidae,Erebinae,Coenipeta,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0073""}"
1955,MOTU0076,All_inga_trimmed_21bp,Nh_950,Nh_950_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0076""}"
1956,MOTU0025,All_inga_trimmed_21bp,Nh_951,Nh_951_coi,,Erebidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0025""}"
1957,MOTU0306,All_inga_trimmed_21bp,Nh_952,Nh_952_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0306""}"
1958,MOTU0073,All_inga_trimmed_21bp,Nh_953,Nh_953_coi,,Erebidae,Erebinae,Coenipeta,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0073""}"
1959,MOTU0073,All_inga_trimmed_21bp,Nh_954,Nh_954_coi,,Erebidae,Erebinae,Coenipeta,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0073""}"
1960,MOTU0025,All_inga_trimmed_21bp,Nh_955,Nh_955_coi,,Erebidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0025""}"
1961,MOTU0073,All_inga_trimmed_21bp,Nh_957,Nh_957_coi,,Erebidae,Erebinae,Coenipeta,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0073""}"
1962,MOTU0049,All_inga_trimmed_21bp,Nh_959,Nh_959_coi,,Riodinidae,Riodininae,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0049""}"
1963,MOTU0182,All_inga_trimmed_21bp,Nh_960,Nh_960_coi,,Erebidae,Calpinae,Smyra stipatura,98,http://bins.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAB1818,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0182""}"
1964,MOTU0139,All_inga_trimmed_21bp,Nh_961,Nh_961_coi,,Gracillaridae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0139""}"
1965,MOTU0043,All_inga_trimmed_21bp,Nh_962,Nh_962_coi,,Tortricidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0043""}"
1966,MOTU0139,All_inga_trimmed_21bp,Nh_963,Nh_963_coi,,Gracillaridae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0139""}"
1967,MOTU0078,All_inga_trimmed_21bp,Nh_964,Nh_964_coi,,Geometridae,Ennominae,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0078""}"
1968,MOTU0097,All_inga_trimmed_21bp,Nh_965,Nh_965_coi,,Geometridae,Ennominae,,95,http://bins.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAI5581,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0097""}"
1969,MOTU0339,All_inga_trimmed_21bp,Nh_966,Nh_966_coi,,Geometridae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0339""}"
1970,MOTU0084,All_inga_trimmed_21bp,Nh_970,Nh_970_coi,,Riodinidae,Riodininae,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0084""}"
1971,MOTU0267,All_inga_trimmed_21bp,Nh_971,Nh_971_coi,,Crambidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0267""}"
1972,MOTU0080,All_inga_trimmed_21bp,Nh_972,Nh_972_coi,,Erebidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0080""}"
1973,MOTU0054,All_inga_trimmed_21bp,Nh_973,Nh_973_coi,,Bombycidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0054""}"
1974,MOTU0043,All_inga_trimmed_21bp,Nh_974,Nh_974_coi,,Tortricidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0043""}"
1975,MOTU0052,All_inga_trimmed_21bp,Nh_975,Nh_975_coi,,Hesperiidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0052""}"
1976,MOTU0001,All_inga_trimmed_21bp,Nh_976,Nh_976_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0001""}"
1977,MOTU0001,All_inga_trimmed_21bp,Nh_977,Nh_977_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0001""}"
1978,MOTU0052,All_inga_trimmed_21bp,Nh_978,Nh_978_coi,,Hesperiidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0052""}"
1979,MOTU0157,All_inga_trimmed_21bp,Nh_979,Nh_979_coi,,Erebidae,Erebinae,Coenipeta,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0157""}"
1980,MOTU0074,All_inga_trimmed_21bp,Nh_980,Nh_980_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0074""}"
1981,MOTU0074,All_inga_trimmed_21bp,Nh_981,Nh_981_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0074""}"
1982,MOTU0046,All_inga_trimmed_21bp,Nh_983,Nh_983_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0046""}"
1983,MOTU0074,All_inga_trimmed_21bp,Nh_985,Nh_985_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0074""}"
1984,MOTU0284,All_inga_trimmed_21bp,Nh_986,Nh_986_coi,,Riodinidae,Riodininae,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0284""}"
1985,MOTU0110,All_inga_trimmed_21bp,Nh_988,Nh_988_coi,,Lycaenidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0110""}"
1986,MOTU0168,All_inga_trimmed_21bp,Nh_991,Nh_991_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0168""}"
1987,MOTU0006,All_inga_trimmed_21bp,Nh_993,Nh_993_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0006""}"
1988,MOTU0046,All_inga_trimmed_21bp,Nh_994,Nh_994_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0046""}"
1989,MOTU0032,All_inga_trimmed_21bp,Nh_996,Nh_996_coi,,Crambidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0032""}"
1990,MOTU0076,All_inga_trimmed_21bp,Nh_999,Nh_999_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0076""}"
1991,MOTU0025,All_inga_trimmed_21bp,Th_001,Th_001_coi,,Erebidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0025""}"
1992,MOTU0314,All_inga_trimmed_21bp,Th_002,Th_002_coi,,Elachistidae,Stenomatinae,,95,http://bins.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAA0126,"I. oerstediana, Costa Rica",,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0314""}"
1993,MOTU0314,All_inga_trimmed_21bp,Th_003,Th_003_coi,,Elachistidae,Stenomatinae,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0314""}"
1994,MOTU0314,All_inga_trimmed_21bp,Th_004,Th_004_coi,,Elachistidae,Stenomatinae,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0314""}"
1995,MOTU0183,All_inga_trimmed_21bp,Th_005,Th_005_coi,,Hesperiidae,Eudaminae,,93,http://bins.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAA5038,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0183""}"
1996,MOTU0049,All_inga_trimmed_21bp,Th_006,Th_006_coi,,Riodinidae,Riodininae,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0049""}"
1997,MOTU0076,All_inga_trimmed_21bp,Th_007,Th_007_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0076""}"
1998,MOTU0174,All_inga_trimmed_21bp,Th_008,Th_008_coi,,Erebidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0174""}"
1999,MOTU0002,All_inga_trimmed_21bp,Th_011,Th_011_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0002""}"
2000,MOTU0009,All_inga_trimmed_21bp,Th_012,Th_012_coi,,Lycaenidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0009""}"
2001,MOTU0009,All_inga_trimmed_21bp,Th_013,Th_013_coi,,Lycaenidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0009""}"
2002,MOTU0009,All_inga_trimmed_21bp,Th_014,Th_014_coi,,Lycaenidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0009""}"
2003,MOTU0067,All_inga_trimmed_21bp,Th_017,Th_017_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0067""}"
2004,MOTU0012,All_inga_trimmed_21bp,Th_018,Th_018_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0012""}"
2005,MOTU0016,All_inga_trimmed_21bp,Th_019,Th_019_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0016""}"
2006,MOTU0117,All_inga_trimmed_21bp,Th_021,Th_021_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0117""}"
2007,MOTU0012,All_inga_trimmed_21bp,Th_022,Th_022_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0012""}"
2008,MOTU0028,All_inga_trimmed_21bp,Th_024,Th_024_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0028""}"
2009,MOTU0032,All_inga_trimmed_21bp,Th_025,Th_025_coi,,Crambidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0032""}"
2010,MOTU0211,All_inga_trimmed_21bp,Th_029,Th_029_coi,,Erebidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0211""}"
2011,MOTU0028,All_inga_trimmed_21bp,Th_030,Th_030_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0028""}"
2012,MOTU0076,All_inga_trimmed_21bp,Th_031,Th_031_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0076""}"
2013,MOTU0247,All_inga_trimmed_21bp,Th_032,Th_032_coi,,Erebidae,Arctiinae,Melese drucei,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0247""}"
2014,MOTU0076,All_inga_trimmed_21bp,Th_033,Th_033_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0076""}"
2015,MOTU0033,All_inga_trimmed_21bp,Th_034,Th_034_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0033""}"
2016,MOTU0002,All_inga_trimmed_21bp,Th_038,Th_038_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0002""}"
2017,MOTU0012,All_inga_trimmed_21bp,Th_042,Th_042_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0012""}"
2018,MOTU0174,All_inga_trimmed_21bp,Th_043,Th_043_coi,,Erebidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0174""}"
2019,MOTU0045,All_inga_trimmed_21bp,Th_044,Th_044_coi,,Elachistidae,Stenomatinae,,92,http://bins.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAB0525,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0045""}"
2020,MOTU0262,All_inga_trimmed_21bp,Th_045,Th_045_coi,,Riodinidae,Riodininae,,96,http://bins.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAB0292,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0262""}"
2021,MOTU0032,All_inga_trimmed_21bp,Th_046,Th_046_coi,,Crambidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0032""}"
2022,MOTU0161,All_inga_trimmed_21bp,Th_047,Th_047_coi,,Elachistidae,Stenomatinae,,93,http://bins.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAA1203,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0161""}"
2023,MOTU0252,All_inga_trimmed_21bp,Th_048,Th_048_coi,,Erebidae,Calpinae,,97,http://bins.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAB0476,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0252""}"
2024,MOTU0115,All_inga_trimmed_21bp,Th_049,Th_049_coi,,Lepidoptera_incertae_sedis,,,94,http://bins.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAQ1420,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0115""}"
2025,MOTU0174,All_inga_trimmed_21bp,Th_050,Th_050_coi,,Erebidae,,,0,,,,2015-07-15 16:17:08+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0174""}"
