id,year,month,day,plant_field,orig_id,species_code,evm,exp_min,exp_max,field_efn,field_ants,ants_efn,ant_collection_field,total_herb,a_herbivore_species_code,a_herbivores,b_herbivore_species_code,b_herbivores,c_herbivore_species_code,c_herbivores,d_herbivore_collection_field,d_herbivores,d_herbivores_total,d_family_field,e_herbivore_collection_field,e_herbivores,e_herbivores_total,e_family_field,f_herbivore_collection_field,f_herbivores,f_herbivores_total,f_family_field,g_herbivore_collection_field,g_herbivores,g_herbivores_total,g_family_field,h_herbivore_collection_field,h_herbivores,h_herbivores_total,h_family_field,i_herbivore_collection_field,i_herbivores,i_herbivores_total,i_family_field,j_herbivore_collection_field,j_herbivores,j_herbivores_total_observe,j_family_field,k_herbivore_collection_field,k_herbivores,k_herbivores_total_observe,k_family_field,l_herbivore_collection_field,l_herbivores,l_herbivores_total_observe,l_family_field,m_herbivore_collection_field,m_herbivores,m_herbivores_total_observe,m_family_field,n_herbivore_collection_field,n_herbivores,n_herbivores_total_observe,n_family_field,o_herbivore_collection_field,o_herbivores,o_herbivores_total_observe,o_family_field,p_herbivore_collection_field,p_herbivores,p_herbivores_total_observe,p_family_field,q_herbivore_collection_field,q_herbivores,q_herbivores_total_observe,q_family_field,r_herbivore_collection_field,r_herbivores,r_herbivores_total_observe,r_family_field,s_herbivore_collection_field,s_herbivores,s_herbivores_total_observe,s_family_field,t_herbivore_collection_field,t_herbivores,t_herbivores_total_observe,t_family_field,u_herbivore_collection_field,u_herbivores,u_herbivores_total_observe,u_family_field,v_herbivore_collection_field,v_herbivores,v_herbivores_total_observe,v_family_field,w_herbivore_collection_field,w_herbivores,w_herbivores_total_observe,w_family_field,x_herbivore_collection_field,x_herbivores,x_herbivores_total_observe,x_family_field,y_herbivore_collection_field,y_herbivores,y_herbivores_total_observe,y_family_field,z_herbivore_collection_field,z_herbivores,z_herbivores_total_observe,z_family_field,aa_herbivore_collection_field,aa_herbivores,aa_herbivores_total_observe,aa_family_field,ab_herbivore_collection_field,ab_herbivores,ab_herbivores_total_observe,ab_family_field,ac_herbivore_collection_field,ac_herbivores,ac_herbivores_total_observe,ac_family_field,ad_herbivore_collection_field,ad_herbivores,ad_herbivores_total_observe,ad_family_field,ae_herbivore_collection_field,ae_herbivores,ae_herbivores_total_observe,ae_family_field,af_herbivor_collection_field,af_herbivores_total_observe,af_family_field,af_herbivores,ag_herbivore_collection_field,ag_herbivores,ag_herbivores_total_observe,ag_family_field,ah_herbivore_collection_field,ah_herbivores,ah_herbivores_total_observe,ah_family_field,notes1,notes2,notes3,notes4,notes5,notes6,notes7,notes8,updated,error message
23658,2010,Sep,10,266,23,LA23,E,,,0,0,1.00000000,266,2,,0,,0,,,LA2010_135_1,1,0,,LA2010_208,1,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_135_1""}"
23660,2010,Sep,10,268,25,LA25,E,,,0,0,1.00000000,268,1,,0,,0,,,LA2010_37_2,1,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_37_2""}"
23664,2010,Sep,11,272,59,LA59,E,,,0,0,2.00000000,1,1,,0,,0,,,LA2010_172_2,4,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_172_2""}"
23676,2010,Sep,11,284,8,LA8,E,,,0,0,2.00000000,284,1,,0,,0,,,LA2010_284,1,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_284""}"
23678,2010,Sep,12,286,12,LA12,E,,,0,0,1.00000000,286,1,,0,,0,,,LA2010_286,1,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-07-28 16:00:49+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_286""}"
23679,2010,Sep,12,287,12,LA12,E,,,0,0,1.00000000,287,1,,0,,0,,,LA2010_286,3,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-07-28 16:00:49+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_286""}"
23686,2010,Sep,13,294,18,LA18,E,,,0,0,2.00000000,294,2,,0,,0,,,LA2010_135_1,3,0,,LA2010_9_4,1,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_135_1""}"
23694,2010,Sep,14,301,8,LA8,E,,,0,0,3.00000000,301,6,,0,,0,,,LA2010_301_1,1,0,,LA2010_301_2,1,0,,LA2010_301_3,1,0,,LA2010_37_2,1,0,,LA2010_93,1,0,,LA2010_9_1,1,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_37_2""}"
23697,2010,Sep,14,304,8,LA8,E,,,0,0,2.00000000,304,1,,0,,0,,,LA2010_175,1,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-07-28 16:00:49+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_175""}"
23699,2010,Sep,14,306,8,LA8,E,,,0,0,0E-8,,3,,0,,0,,,LA2010_93,1,0,,LA2010_306_1,1,0,,LA2010_172_1,1,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_93""}"
23700,2010,Sep,14,307,8,LA8,E,,,0,0,1.00000000,307,2,,0,,0,,,LA2010_175,1,0,,LA2010_93,1,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_175""}"
23711,2010,Sep,16,319,8,LA8,E,,,0,0,0E-8,319,3,,0,,0,,,LA2010_9_4,2,0,,LA2010_354_4,1,0,,LA2010_319,1,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_9_4""}"
23717,2010,Sep,17,325,35,LA35,E,,,0,0,0E-8,,1,,0,,0,,,LA2010_229_1,19,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-07-28 16:00:49+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_229_1""}"
23732,2010,Sep,21,340,12,LA12,E,,,0,0,0E-8,,2,,0,,0,,,LA2010_340,1,0,,LA2010_229_1,11,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_229_1""}"
23733,2010,Sep,21,341,12,LA12,E,,,0,0,0E-8,341,1,,0,,0,,,LA2010_229_1,7,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-07-28 16:00:49+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_229_1""}"
23734,2010,Sep,21,342,12,LA12,E,,,0,0,0E-8,,1,,0,,0,,,LA2010_229_1,3,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_229_1""}"
23736,2010,Sep,22,344,18,LA18,E,,,0,0,3.00000000,344,2,,0,,0,,,LA2010_344,1,0,,LA2010_252,1,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_252""}"
23737,2010,Sep,22,345,60,LA60,E,,,0,0,4.00000000,345,1,,0,,0,,,LA2010_252,1,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_252""}"
23740,2010,Sep,23,348,35,LA35,E,,,0,0,1.00000000,348,1,,0,,0,,,LA2010_284,1,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_284""}"
23741,2010,Sep,23,349,8,LA8,E,,,0,0,1.00000000,349,2,,0,,0,,,LA2010_349_1,12,0,,LA2010_172_1,2,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_172_1""}"
23742,2010,Sep,23,350,7,LA7,E,,,0,0,2.00000000,350,4,,0,,0,,,LA2010_177,3,0,,LA2010_284,2,0,,LA2010_350_1,1,0,,LA2010_350_2,1,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_177""}"
23743,2010,Sep,23,351,35,LA35,E,,,0,0,1.00000000,351,1,,0,,0,,,LA2010_201,1,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-07-28 16:00:49+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_201""}"
23744,2010,Sep,23,352,12,LA12,E,,,0,0,1.00000000,352,1,,0,,0,,,LA2010_9_1,2,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-07-28 16:00:49+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_9_1""}"
23746,2010,Sep,30,354,8,LA8,E,,,0,0,3.00000000,354,4,,0,,0,,,LA2010_354_1,1,0,,LA2010_354_2,1,0,,LA2010_354_3,1,0,,LA2010_354_4,1,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_354_4""}"
23749,2010,Sep,30,357,3,LA3,E,,,0,0,1.00000000,357,2,,0,,0,,,LA2010_357_1,1,0,,LA2010_357_2,1,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_357_2""}"
23751,2010,Oct,1,359,8,LA8,E,,,0,0,1.00000000,359,1,,0,,0,,,LA2010_359,1,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-07-28 16:00:50+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_359""}"
23754,2010,Oct,1,362,8,LA8,E,,,0,0,1.00000000,,2,,0,,0,,,LA2010_362_1,1,0,,LA2010_362_2,1,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_362_1""}"
23755,2010,Oct,1,363,35,LA35,E,,,0,0,3.00000000,,1,,0,,0,,,LA2010_363,1,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_363""}"
23759,2010,Oct,2,367,8,LA8,E,,,0,0,1.00000000,367,3,,0,,0,,,LA2010_367_1,1,0,,LA2010_367_2,1,0,,LA2010_367_3,1,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_367_1""}"
24028,2010,Oct,4,375,8,LA8,E,,,0,0,2.00000000,375,1,,0,,0,,,LA2010_9_1,1,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-07-28 16:03:01+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_9_1""}"
24038,2010,Oct,6,385,35,LA35,E,,,0,0,1.00000000,385,1,,0,,0,,,LA2010_229_2,18,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_229_2""}"
24047,2010,Oct,7,394,1,LA1,E,,,0,0,0E-8,394,3,,0,,0,,,LA2010_394_1,1,0,,LA2010_394_2,1,0,,LA2010_394_3,1,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_394_3""}"
24051,2010,Oct,10,398,8,LA8,E,,,0,0,4.00000000,398,1,,0,,0,,,LA2010_398,1,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_398""}"
24052,2010,Oct,10,399,25,LA25,E,,,0,0,0E-8,,2,,0,,0,,,LA2010_172_1,1,0,,LA2010_399_1,1,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_172_1""}"
24062,2010,Oct,11,409,33,LA33,E,,,0,0,0E-8,,1,,0,,0,,,LA2010_n,1,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_n""}"
24064,2010,Oct,11,411,44,LA44,E,,,0,0,0E-8,411,1,,0,,0,,,LA2010_9_4,1,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-07-28 16:03:02+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_9_4""}"
24072,2010,Oct,13,418,25,LA25,E,,,0,0,0E-8,418,1,,0,,0,,,LA2010_97,1,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-07-28 16:03:02+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_97""}"
24073,2010,Oct,13,419,23,LA23,E,,,0,0,1.00000000,419,1,,0,,0,,,LA2010_284,1,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_284""}"
24074,2010,Oct,13,420,46,LA46,E,,,0,0,0E-8,420,2,,0,,0,,,LA2010_135_1,2,0,,LA2010_420,1,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_135_1""}"
24076,2010,Oct,13,422,22,LA22,E,,,0,0,0E-8,,1,,0,,0,,,LA2010_172_1,3,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-07-28 16:03:02+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_172_1""}"
24077,2010,Oct,13,423,48,LA48,E,,,0,0,0E-8,,1,,0,,0,,,LA2010_9_4,3,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-07-28 16:03:02+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_9_4""}"
